Myotis daubentonii,0.481,0.619,0.1285,0.1343,,dda41b5d-0711-4b38-9150-9c833ee43306
Pipistrellus pipistrellus,0.599,0.611,0.2375,0.2435,,03f0cdba-bfa6-4182-b115-11377e8f9646
Myotis daubentonii,0.346,0.542,0.2975,0.3038,,8dce8993-463e-4519-9cb8-d2c76327d3bd
Pipistrellus pipistrellus,0.657,0.681,0.3475,0.3538,,7126ab5c-d025-49e0-ae23-3c178c5c0215
Pipistrellus pipistrellus,0.681,0.693,0.4365,0.4418,,2e86c65f-8bab-44e0-b20f-8f9a8d0847b9
Pipistrellus pipistrellus,0.693,0.703,0.5235,0.529,,11167a32-e829-4531-8c02-0b792587babe
Pipistrellus pipistrellus,0.667,0.709,0.6115,0.617,,3f7e8a57-cbac-4236-8e19-8c348b729323
Pipistrellus pipistrellus,0.712,0.736,0.7165,0.7224,,1f064773-8c22-4e8d-b5f8-330b8d220e03
Pipistrellus pipistrellus,0.753,0.784,0.8215,0.8281,,f38a17e7-0d0c-45d2-a019-72b82351ce51
Pipistrellus pipistrellus,0.765,0.789,0.9065,0.9127,,91d96b47-fe6b-4929-b6ef-415e0ccfa076
Pipistrellus pipistrellus,0.672,0.746,1.0005,1.0071,,ffc7b54f-fe49-4179-a3d4-51fc81911fc2
Pipistrellus pipistrellus,0.734,0.799,1.1945,1.2004,,abe30ba1-89d3-44a0-bddc-bf0b7647b57a
Pipistrellus pipistrellus,0.701,0.796,1.3105,1.3174,,3c717d14-6d4d-4d8f-b7be-e7d62c18332e
Pipistrellus pipistrellus,0.743,0.761,1.4075,1.4133,,064fe376-550a-40aa-b97f-129b77abcb8d
Pipistrellus pipistrellus,0.766,0.825,1.5035,1.5107,,08e11546-4fd8-40e2-b212-cc432fb4e0e4
Pipistrellus pipistrellus,0.646,0.696,1.5885,1.5944,,8eb0d13c-18f7-441c-9501-1a1fbb2f1dc1
Pipistrellus pipistrellus,0.679,0.79,1.7085,1.717,,db25b6a7-ab32-49ba-854e-07f80e1b4e9e
Pipistrellus pipistrellus,0.755,0.809,1.8135,1.8202,,c3d97c4a-7468-4f8a-88a3-b57ab1d4af5d
Pipistrellus pipistrellus,0.75,0.826,2.0335,2.0405,,dfffd616-42c5-4a12-a6b9-bf6e754eed7a
Pipistrellus pipistrellus,0.651,0.764,2.1285,2.1362,,7ce6b2d9-fa26-4ef7-bb2c-86805eb59153
Pipistrellus pipistrellus,0.783,0.791,2.2195,2.2257,,ac6e84ee-5b93-4e95-bd4c-dfa30a96d0c0
Pipistrellus pipistrellus,0.555,0.727,2.3075,2.3154,,450f27c9-09fc-4a21-92fa-acc6d4eee718
Pipistrellus pipistrellus,0.791,0.801,2.4555,2.4619,,0a0b7a6a-c06d-4c1f-95b7-00adb67fd127
Pipistrellus pipistrellus,0.709,0.713,2.5535,2.5598,,ac9b5eec-b759-414e-9c89-e9b87d067b2f
Pipistrellus pipistrellus,0.602,0.714,2.6475,2.6545,,e9335f28-caf1-4c97-9a18-4a15df01b340
Pipistrellus pipistrellus,0.717,0.729,2.7475,2.7533,,0ba6137f-72de-4cc6-b2f3-f967edf1f190
Pipistrellus pipistrellus,0.766,0.781,2.9285,2.9349,,596b30e8-9a17-4b8f-81ec-6537af4d3832
Pipistrellus pipistrellus,0.686,0.693,0.0085,0.0133,,516c73fa-b1ce-4a8f-9b49-4aee0fc01b16
Pipistrellus pipistrellus,0.662,0.678,0.1085,0.1133,,8e8ae938-19f6-4765-8d68-857e197dc0b5
Pipistrellus pipistrellus,0.749,0.754,0.1945,0.2002,,9d8eed41-5714-49e5-9648-29858d63fe7b
Pipistrellus pipistrellus,0.811,0.815,0.2735,0.279,,534350e7-c202-4c2f-9a32-1e471029da97
Pipistrellus pipistrellus,0.702,0.736,0.3615,0.368,,db5d4145-28b4-4b44-b85e-4aa093b8a2ef
Pipistrellus pipistrellus,0.738,0.747,0.4495,0.455,,f21b5241-2a93-4b5a-b6de-0c11f656fe63
Pipistrellus pipistrellus,0.644,0.738,0.5405,0.5473,,64c8ef17-3b1e-4f49-8298-5028e9015293
Pipistrellus pipistrellus,0.736,0.748,0.6585,0.664,,75a379cd-71b8-4886-89ec-d65ce3aff565
Pipistrellus pipistrellus,0.698,0.704,0.7795,0.7845,,c8e51f4c-af24-42e2-8806-b856710bd788
Pipistrellus pipistrellus,0.743,0.753,0.8785,0.8842,,4cc69a44-1a83-4987-92c0-cca4cbd06411
Pipistrellus pipistrellus,0.722,0.725,0.9615,0.9662,,090f021f-653d-4731-ba23-b5b38108c3bf
Pipistrellus pipistrellus,0.728,0.738,1.0525,1.0583,,4e235960-c1c8-401e-85ba-b8e7297059ef
Pipistrellus pipistrellus,0.658,0.677,1.1465,1.1522,,a3113c0a-af9f-4cf8-9b52-c8e2b334c61e
Pipistrellus pipistrellus,0.705,0.741,1.2415,1.2481,,94ab3491-7a0b-4dda-bdb8-2add3ecefb4a
Pipistrellus pipistrellus,0.776,0.781,1.3215,1.3269,,24cfc290-ec82-42a6-a7e7-e39ddd81ad63
